ID_Player_Sofascore;Nombre;POS;Equipo;Minutos Jugados;Goles;Asistencias;Tiros Al Arco;Tiros Fuera;Tiros Bloqueados;Grandes Ocasiones;Pases Clave;Toques;Pases Precisos;Pases Largos Precisos;Centros Precisos;Intercepciones;Despejes;Duelos Aéreos Ganados;Duelos Ganados;Entradas Totales;Regates;Atajadas;Atajadas en el área;Reclamo Aereo;Salidas con puños
876926;F. Duclos;D;Comerciantes Unidos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
875664;D. Campos;G;Universidad Técnica de Cajamarca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
874980;D. M. Gonzales;D;Los Chankas CYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
873845;P. Ratto;M;Ayacucho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
846706;J. Barbieri;G;Deportivo Garcilaso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
805333;Á. Zamudio;G;Sport Huancayo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
805115;M. Vargas;G;Universitario;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
805055;G. Dulanto;D;Universitario;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
789965;J. Ortiz;D;Cienciano;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
590180;D. Prieto;G;Alianza Atlético de Sullana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
560054;H. Riojas;D;Sport Boys;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
339481;A. Perleche;D;Alianza Universidad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
339155;A. Duarte;G;Club Sporting Cristal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162425;E. Hermoza;G;Asociación Deportiva Tarma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52068;J. Rojas;F;Asociación Deportiva Tarma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34005;R. Farro;G;Melgar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
